Date,Tmax,Tmin,Tavg
26-11-1994,23.1,17.5,20.3
27-11-1994,24.2,9.9,17.05
28-11-1994,24.3,8.6,16.45
29-11-1994,33.4,13.7,23.55
30-11-1994,39.5,18.4,28.95
01-12-1994,25.8,16.2,21
02-12-1994,25.5,16.7,21.1
03-12-1994,26.3,12.1,19.2
04-12-1994,26.3,13.5,19.9
05-12-1994,25.9,11.8,18.85
06-12-1994,23.7,10.8,17.25
07-12-1994,30.3,11.7,21
08-12-1994,36.6,16.1,26.35
09-12-1994,37.8,20.8,29.3
10-12-1994,29.4,17.5,23.45
11-12-1994,24.3,14.7,19.5
12-12-1994,25.5,18.3,21.9
13-12-1994,29,11.1,20.05
14-12-1994,35.2,16.2,25.7
15-12-1994,37.7,20.5,29.1
16-12-1994,37.6,19.9,28.75
17-12-1994,36.7,20.4,28.55
18-12-1994,33.8,20.7,27.25
19-12-1994,30.5,17.6,24.05
20-12-1994,27.1,18.2,22.65
21-12-1994,32.1,15,23.55
22-12-1994,33.3,17,25.15
23-12-1994,34.7,17.4,26.05
24-12-1994,36.3,17.6,26.95
25-12-1994,27.7,14.9,21.3
26-12-1994,28.1,13.9,21
27-12-1994,27,15.9,21.45
28-12-1994,30.8,10.5,20.65
29-12-1994,36.8,15.5,26.15
30-12-1994,41.1,19.7,30.4
31-12-1994,37.5,20.7,29.1
01-01-1995,33.8,19.8,26.8
02-01-1995,34.1,20.9,27.5
03-01-1995,35.1,22.2,28.65
04-01-1995,30.9,18.2,24.55
05-01-1995,30.8,13.3,22.05
06-01-1995,34.5,16.5,25.5
07-01-1995,37.1,21.1,29.1
08-01-1995,29.1,19.9,24.5
09-01-1995,26.7,14.9,20.8
10-01-1995,29.9,14.3,22.1
11-01-1995,36.9,16.1,26.5
12-01-1995,38.6,22.4,30.5
13-01-1995,32.9,19.3,26.1
14-01-1995,33.2,19.3,26.25
15-01-1995,36.3,21.6,28.95
16-01-1995,37.4,23.6,30.5
17-01-1995,37.4,22.7,30.05
18-01-1995,37.8,22.9,30.35
19-01-1995,34.8,19.9,27.35
20-01-1995,33.1,17.6,25.35
21-01-1995,35.6,18,26.8
22-01-1995,30.5,16.1,23.3
23-01-1995,26.4,15.9,21.15
24-01-1995,30.3,17.4,23.85
25-01-1995,31.7,18.8,25.25
26-01-1995,35.7,18.7,27.2
27-01-1995,34.8,22.5,28.65
28-01-1995,26.5,19.7,23.1
29-01-1995,25,13.9,19.45
30-01-1995,30.1,12.5,21.3
31-01-1995,30.7,12.7,21.7
01-02-1995,28.3,12.1,20.2
02-02-1995,28.3,13.9,21.1
03-02-1995,26.3,13.4,19.85
04-02-1995,25,13.2,19.1
05-02-1995,28.6,12.1,20.35
06-02-1995,34.8,13.3,24.05
07-02-1995,38.2,16.8,27.5
08-02-1995,37.6,20.4,29
09-02-1995,37,18.9,27.95
10-02-1995,38,21.1,29.55
11-02-1995,33,16.6,24.8
12-02-1995,30.7,13.7,22.2
13-02-1995,30.7,17.8,24.25
14-02-1995,26.1,16.9,21.5
15-02-1995,31.6,13.2,22.4
16-02-1995,33.5,15,24.25
17-02-1995,37,18.6,27.8
18-02-1995,39,21.4,30.2
19-02-1995,39.7,26,32.85
20-02-1995,38.6,24.5,31.55
21-02-1995,39.2,23.3,31.25
22-02-1995,39.1,23.2,31.15
23-02-1995,40.2,24.1,32.15
24-02-1995,24.3,21.6,22.95
25-02-1995,28.1,12.7,20.4
26-02-1995,27.4,16.7,22.05
27-02-1995,27,17.2,22.1
28-02-1995,30,17.8,23.9
01-03-1995,30.2,18.6,24.4
02-03-1995,29.9,20,24.95
03-03-1995,29.5,18.8,24.15
04-03-1995,26.8,16.2,21.5
05-03-1995,27.5,11.1,19.3
06-03-1995,28.1,11.5,19.8
07-03-1995,29.9,12.3,21.1
08-03-1995,29.9,11.7,20.8
09-03-1995,30,14.6,22.3
10-03-1995,31.6,16,23.8
11-03-1995,32.2,12.5,22.35
12-03-1995,34.4,16.1,25.25
13-03-1995,35,16.9,25.95
14-03-1995,37.7,17.2,27.45
15-03-1995,38.1,18.8,28.45
16-03-1995,31.1,17.9,24.5
17-03-1995,30.9,16.4,23.65
18-03-1995,31.6,15.2,23.4
19-03-1995,35.2,17,26.1
20-03-1995,35.5,21.2,28.35
21-03-1995,34.5,19,26.75
22-03-1995,35.5,16.5,26
23-03-1995,31.7,17.2,24.45
24-03-1995,34.1,20.9,27.5
25-03-1995,32.8,21.5,27.15
26-03-1995,33.5,19.8,26.65
27-03-1995,32.3,19.7,26
28-03-1995,32.7,20.2,26.45
29-03-1995,27.4,18.5,22.95
30-03-1995,28.4,16.8,22.6
31-03-1995,24.8,17.6,21.2
01-04-1995,28.2,15.3,21.75
02-04-1995,28.3,14.4,21.35
03-04-1995,23.8,12.2,18
04-04-1995,26.1,12.2,19.15
05-04-1995,29.6,13.7,21.65
06-04-1995,30.8,16.5,23.65
07-04-1995,29.8,17.4,23.6
08-04-1995,24.9,18.3,21.6
09-04-1995,23.5,15.2,19.35
10-04-1995,29.8,17.3,23.55
11-04-1995,28.2,17,22.6
12-04-1995,31.1,18.2,24.65
13-04-1995,30.8,19.9,25.35
14-04-1995,24.5,19,21.75
15-04-1995,22.1,8.7,15.4
16-04-1995,22.8,5.1,13.95
17-04-1995,22.7,7.1,14.9
18-04-1995,23.6,9.9,16.75
19-04-1995,24.3,7.8,16.05
20-04-1995,26.4,10.3,18.35
21-04-1995,28.3,11.5,19.9
22-04-1995,25.5,10.1,17.8
23-04-1995,24.3,10.6,17.45
24-04-1995,26.9,8,17.45
25-04-1995,27.8,8.4,18.1
26-04-1995,27.8,12,19.9
27-04-1995,20.9,15.7,18.3
28-04-1995,21.9,14.3,18.1
29-04-1995,20.8,6.7,13.75
30-04-1995,19.7,10,14.85
01-05-1995,22.7,4.2,13.45
02-05-1995,22.8,9.5,16.15
03-05-1995,21.6,10.2,15.9
04-05-1995,22.6,9.3,15.95
05-05-1995,23,12.3,17.65
06-05-1995,23.7,10,16.85
07-05-1995,24.9,10.5,17.7
08-05-1995,26.7,9.2,17.95
09-05-1995,28.3,15.5,21.9
10-05-1995,24.2,16.4,20.3
11-05-1995,21.5,15.2,18.35
12-05-1995,20.2,14.3,17.25
13-05-1995,19.1,11.9,15.5
14-05-1995,21.3,11.4,16.35
15-05-1995,21.3,9.7,15.5
16-05-1995,23.1,10.3,16.7
17-05-1995,21.6,13,17.3
18-05-1995,19.1,11.4,15.25
19-05-1995,21.6,8,14.8
20-05-1995,23,8.5,15.75
21-05-1995,21.8,12,16.9
22-05-1995,20.4,13.2,16.8
23-05-1995,11.9,10.3,11.1
24-05-1995,16.6,4.8,10.7
25-05-1995,18.9,5.2,12.05
26-05-1995,20.2,7.2,13.7
27-05-1995,20.1,7.8,13.95
28-05-1995,19.2,5.9,12.55
29-05-1995,18.1,4.1,11.1
30-05-1995,18.5,5.2,11.85
31-05-1995,21.4,8,14.7
01-06-1995,19.6,5.5,12.55
02-06-1995,18.4,9.1,13.75
03-06-1995,19.9,7.1,13.5
04-06-1995,23.5,9.3,16.4
05-06-1995,22.2,13.3,17.75
06-06-1995,20.7,14.1,17.4
07-06-1995,20.2,13,16.6
08-06-1995,14.7,8.8,11.75
09-06-1995,13.6,6.7,10.15
10-06-1995,14.1,1,7.55
11-06-1995,15.8,0.9,8.35
12-06-1995,18.1,2.3,10.2
13-06-1995,17.8,6.6,12.2
14-06-1995,18.5,4.2,11.35
15-06-1995,18.4,4,11.2
16-06-1995,18.2,3.5,10.85
17-06-1995,17.5,6.2,11.85
18-06-1995,17.8,9,13.4
19-06-1995,17,9.9,13.45
20-06-1995,15,11.3,13.15
21-06-1995,19.8,10.5,15.15
22-06-1995,16.6,11.9,14.25
23-06-1995,20.1,9.7,14.9
24-06-1995,18.6,11.1,14.85
25-06-1995,16,11.9,13.95
26-06-1995,15.9,4.9,10.4
27-06-1995,17.5,5.9,11.7
28-06-1995,17,2.3,9.65
29-06-1995,18.8,3.3,11.05
30-06-1995,19.1,7.1,13.1
01-07-1995,19.7,5.5,12.6
02-07-1995,19.9,7.5,13.7
03-07-1995,19.6,9,14.3
04-07-1995,21.7,8.2,14.95
05-07-1995,20.6,8.8,14.7
06-07-1995,17.4,7.9,12.65
07-07-1995,19.5,8.9,14.2
08-07-1995,16,11.4,13.7
09-07-1995,16.7,9.4,13.05
10-07-1995,18.9,9.4,14.15
11-07-1995,20.5,11.9,16.2
12-07-1995,19.2,13.8,16.5
13-07-1995,17.9,8.6,13.25
14-07-1995,17.9,11.1,14.5
15-07-1995,15.2,9.6,12.4
16-07-1995,15.7,5.7,10.7
17-07-1995,17,6,11.5
18-07-1995,18.9,7.5,13.2
19-07-1995,15.6,10.8,13.2
20-07-1995,16.8,9,12.9
21-07-1995,17.4,9.4,13.4
22-07-1995,16.2,8.6,12.4
23-07-1995,19,6.8,12.9
24-07-1995,18,8.1,13.05
25-07-1995,17.4,8.5,12.95
26-07-1995,18.9,10.4,14.65
27-07-1995,19.4,11.1,15.25
28-07-1995,20.3,9.6,14.95
29-07-1995,14.7,12,13.35
30-07-1995,18.4,8.6,13.5
31-07-1995,18.5,9.1,13.8
01-08-1995,18.4,7.7,13.05
02-08-1995,18.2,5.8,12
03-08-1995,18.7,5.9,12.3
04-08-1995,19.9,5.4,12.65
05-08-1995,19.4,8.2,13.8
06-08-1995,19.4,9.8,14.6
07-08-1995,21.5,11.7,16.6
08-08-1995,18.2,11.6,14.9
09-08-1995,19.9,9.8,14.85
10-08-1995,20.7,12.4,16.55
11-08-1995,21.9,12.9,17.4
12-08-1995,19.5,9.1,14.3
13-08-1995,18.4,7.4,12.9
14-08-1995,21.6,5.4,13.5
15-08-1995,22.4,7.9,15.15
16-08-1995,21.4,10,15.7
17-08-1995,19.6,13.9,16.75
18-08-1995,19.5,6.6,13.05
19-08-1995,19.2,8.5,13.85
20-08-1995,17.3,3.4,10.35
21-08-1995,19.1,8.8,13.95
22-08-1995,19.2,11.9,15.55
23-08-1995,19.9,13.1,16.5
24-08-1995,15.2,11.7,13.45
25-08-1995,17.5,5.2,11.35
26-08-1995,20,9.2,14.6
27-08-1995,23.2,7,15.1
28-08-1995,25.9,8.5,17.2
29-08-1995,20,8.5,14.25
30-08-1995,15.3,8.9,12.1
31-08-1995,17.6,2.6,10.1
01-09-1995,19,7,13
02-09-1995,20.9,4.9,12.9
03-09-1995,20.5,10.5,15.5
04-09-1995,22.6,10.5,16.55
05-09-1995,24.5,12.7,18.6
06-09-1995,20.2,13.9,17.05
07-09-1995,20.7,11.9,16.3
08-09-1995,20,10.1,15.05
09-09-1995,19.5,10.4,14.95
10-09-1995,19.8,5.3,12.55
11-09-1995,22.1,7,14.55
12-09-1995,20.5,11.8,16.15
13-09-1995,18.3,6.3,12.3
14-09-1995,19.3,5.9,12.6
15-09-1995,21.5,7,14.25
16-09-1995,26.9,6.8,16.85
17-09-1995,19.8,9.5,14.65
18-09-1995,20.5,14.7,17.6
19-09-1995,20.4,9.3,14.85
20-09-1995,19.4,12.8,16.1
21-09-1995,20.1,7.5,13.8
22-09-1995,20.4,8.3,14.35
23-09-1995,21.8,9.3,15.55
24-09-1995,26.2,11.2,18.7
25-09-1995,21.1,10.1,15.6
26-09-1995,22.9,9.2,16.05
27-09-1995,21.3,13.9,17.6
28-09-1995,19.8,13.3,16.55
29-09-1995,18.3,6,12.15
30-09-1995,18.8,9.3,14.05
01-10-1995,21,8.1,14.55
02-10-1995,23.3,8.8,16.05
03-10-1995,25.4,7.9,16.65
04-10-1995,20.5,9.4,14.95
05-10-1995,19.6,10.6,15.1
06-10-1995,20.4,10.6,15.5
07-10-1995,22.1,7.6,14.85
08-10-1995,22.8,7.8,15.3
09-10-1995,19.7,11.4,15.55
10-10-1995,20.3,7.8,14.05
11-10-1995,19.7,11.6,15.65
12-10-1995,20.3,6.5,13.4
13-10-1995,25.2,9.4,17.3
14-10-1995,31.9,13.1,22.5
15-10-1995,24.7,10.9,17.8
16-10-1995,29.5,15.5,22.5
17-10-1995,20.5,16.3,18.4
18-10-1995,22.6,14.3,18.45
19-10-1995,20.4,10.2,15.3
20-10-1995,21.2,7.1,14.15
21-10-1995,22.7,9.2,15.95
22-10-1995,24.3,9.7,17
23-10-1995,27.6,11.1,19.35
24-10-1995,30,12.7,21.35
25-10-1995,25.6,7.8,16.7
26-10-1995,27.6,11.6,19.6
27-10-1995,29.2,14.5,21.85
28-10-1995,28.8,10.9,19.85
29-10-1995,25.5,12.7,19.1
30-10-1995,23.3,16.5,19.9
31-10-1995,23.2,13.8,18.5
01-11-1995,20.7,11.9,16.3
02-11-1995,21.5,11.8,16.65
03-11-1995,24.4,8.6,16.5
04-11-1995,28.8,12.2,20.5
05-11-1995,32.5,15.5,24
06-11-1995,23.5,13.7,18.6
07-11-1995,23.2,14.4,18.8
08-11-1995,16.3,9.6,12.95
09-11-1995,20.1,7.4,13.75
10-11-1995,25.1,7.5,16.3
11-11-1995,22.7,9.1,15.9
12-11-1995,21.6,8.5,15.05
13-11-1995,26.8,9.4,18.1
14-11-1995,32.3,11.1,21.7
15-11-1995,25.9,12.9,19.4
16-11-1995,24.5,13.3,18.9
17-11-1995,26.2,13.3,19.75
18-11-1995,28.7,13.5,21.1
19-11-1995,25.2,11.9,18.55
20-11-1995,28,12.9,20.45
21-11-1995,32.2,14.9,23.55
22-11-1995,30.7,13.4,22.05
23-11-1995,29.4,15.1,22.25
24-11-1995,27.1,16.9,22
25-11-1995,21.7,15.1,18.4
26-11-1995,22.9,16.6,19.75
27-11-1995,23.3,15.5,19.4
28-11-1995,22.2,9.3,15.75
29-11-1995,22.6,11.8,17.2
30-11-1995,24.5,15.4,19.95
01-12-1995,27.7,11.2,19.45
02-12-1995,28.6,14.2,21.4
03-12-1995,23.4,14.2,18.8
04-12-1995,27.1,11.8,19.45
05-12-1995,31.6,14.9,23.25
06-12-1995,31.4,16.7,24.05
07-12-1995,26.1,13.9,20
08-12-1995,25.3,13.8,19.55
09-12-1995,28.1,12.1,20.1
10-12-1995,30.1,13.1,21.6
11-12-1995,33.5,13.4,23.45
12-12-1995,30,16.9,23.45
13-12-1995,28.4,18.8,23.6
14-12-1995,24.6,18.2,21.4
15-12-1995,25.9,18.9,22.4
16-12-1995,23.5,10.5,17
17-12-1995,26.7,15.5,21.1
18-12-1995,33.1,13.5,23.3
19-12-1995,24.6,17.6,21.1
20-12-1995,23.1,13.2,18.15
21-12-1995,26,15.4,20.7
22-12-1995,28.8,15.8,22.3
23-12-1995,28.1,15.4,21.75
24-12-1995,29.9,19.8,24.85
25-12-1995,29.4,18.5,23.95
26-12-1995,29.8,17.6,23.7
27-12-1995,32.9,17.2,25.05
28-12-1995,30.4,19,24.7
29-12-1995,30.3,16.8,23.55
30-12-1995,31.4,15.4,23.4
31-12-1995,32.2,16.7,24.45
01-01-1996,34.1,17.3,25.7
02-01-1996,39.1,19.8,29.45
03-01-1996,26.7,17.4,22.05
04-01-1996,26.5,14.7,20.6
05-01-1996,28.3,11.6,19.95
06-01-1996,34.7,16.6,25.65
07-01-1996,38.3,18.4,28.35
08-01-1996,33.7,17.3,25.5
09-01-1996,29.4,16.5,22.95
10-01-1996,29.6,15.2,22.4
11-01-1996,32.9,17.9,25.4
12-01-1996,28.3,14.4,21.35
13-01-1996,26,13.2,19.6
14-01-1996,29.1,11.7,20.4
15-01-1996,33.8,15.5,24.65
16-01-1996,38.4,18.6,28.5
17-01-1996,40.9,22,31.45
18-01-1996,29.2,18.2,23.7
19-01-1996,30,14.8,22.4
20-01-1996,30.8,12.3,21.55
21-01-1996,34.3,14.3,24.3
22-01-1996,38.1,19.7,28.9
23-01-1996,36.3,21.7,29
24-01-1996,32.7,15.3,24
25-01-1996,33,16.1,24.55
26-01-1996,27.7,12.9,20.3
27-01-1996,28.4,13.3,20.85
28-01-1996,31.3,15.9,23.6
29-01-1996,25.7,14.9,20.3
30-01-1996,24.1,16,20.05
31-01-1996,28.4,11.3,19.85
01-02-1996,34.8,16.2,25.5
02-02-1996,38.8,18,28.4
03-02-1996,35.8,22.5,29.15
04-02-1996,35.8,19.9,27.85
05-02-1996,34.7,20.9,27.8
06-02-1996,35.1,18.4,26.75
07-02-1996,33.8,21.8,27.8
08-02-1996,35.8,21.6,28.7
09-02-1996,38,22.9,30.45
10-02-1996,39.8,24.2,32
11-02-1996,42.2,23.5,32.85
12-02-1996,39.9,20.7,30.3
13-02-1996,34.9,19.1,27
14-02-1996,37,16.9,26.95
15-02-1996,42.8,19.6,31.2
16-02-1996,40.3,19.1,29.7
17-02-1996,32,18.1,25.05
18-02-1996,27.4,17.9,22.65
19-02-1996,29.2,14.7,21.95
20-02-1996,30.9,15.2,23.05
21-02-1996,35.8,16.4,26.1
22-02-1996,33.6,16.5,25.05
23-02-1996,37.4,19.5,28.45
24-02-1996,33.5,18.9,26.2
25-02-1996,40.7,19.4,30.05
26-02-1996,35.4,18.9,27.15
27-02-1996,31.5,16.7,24.1
28-02-1996,31.1,15.3,23.2
29-02-1996,35.1,19.6,27.35
01-03-1996,35,14.2,24.6
02-03-1996,36.4,19.5,27.95
03-03-1996,28.3,17,22.65
04-03-1996,27.7,15.8,21.75
05-03-1996,28.3,13,20.65
06-03-1996,29,14.4,21.7
07-03-1996,32.1,15.2,23.65
08-03-1996,39.9,19.9,29.9
09-03-1996,41.2,25.6,33.4
10-03-1996,27.6,18.4,23
11-03-1996,28.7,13.1,20.9
12-03-1996,32.9,15.2,24.05
13-03-1996,34.4,17.8,26.1
14-03-1996,24.1,19.7,21.9
15-03-1996,23,10.7,16.85
16-03-1996,25.5,14.8,20.15
17-03-1996,30.3,11.7,21
18-03-1996,29.1,12.8,20.95
19-03-1996,27.3,10.3,18.8
20-03-1996,30.2,12.7,21.45
21-03-1996,35.2,18.1,26.65
22-03-1996,25.3,17.8,21.55
23-03-1996,24.7,8.6,16.65
24-03-1996,26.6,13.4,20
25-03-1996,28.8,14.3,21.55
26-03-1996,27.2,16.1,21.65
27-03-1996,21.7,15,18.35
28-03-1996,23.3,12.3,17.8
29-03-1996,25.1,5.5,15.3
30-03-1996,26.9,8.9,17.9
31-03-1996,28.4,13.5,20.95
01-04-1996,29.8,15,22.4
02-04-1996,31.7,16.4,24.05
03-04-1996,30.8,18.7,24.75
04-04-1996,27.9,19.6,23.75
05-04-1996,21.9,15.5,18.7
06-04-1996,23.6,6.6,15.1
07-04-1996,28.1,10,19.05
08-04-1996,30.4,15.9,23.15
09-04-1996,32.5,19.5,26
10-04-1996,31.7,20,25.85
11-04-1996,21.8,17,19.4
12-04-1996,22.6,13.9,18.25
13-04-1996,24.1,8.3,16.2
14-04-1996,27.6,11.9,19.75
15-04-1996,29.9,14.3,22.1
16-04-1996,29.8,15.5,22.65
17-04-1996,33.8,17.4,25.6
18-04-1996,30.7,21.1,25.9
19-04-1996,22.4,18,20.2
20-04-1996,21,12.9,16.95
21-04-1996,22.1,4.4,13.25
22-04-1996,21.9,5.5,13.7
23-04-1996,21.8,5.4,13.6
24-04-1996,22.9,8.5,15.7
25-04-1996,23,10.6,16.8
26-04-1996,26.3,11.3,18.8
27-04-1996,25.4,8.5,16.95
28-04-1996,27.5,13.9,20.7
29-04-1996,29,14.9,21.95
30-04-1996,27.8,13.1,20.45
01-05-1996,25.2,14.3,19.75
02-05-1996,26.9,9.7,18.3
03-05-1996,27.8,11.2,19.5
04-05-1996,24.9,13.2,19.05
05-05-1996,22.8,12.1,17.45
06-05-1996,28,14.9,21.45
07-05-1996,32.7,19.4,26.05
08-05-1996,24,17.1,20.55
09-05-1996,23.2,14.9,19.05
10-05-1996,20.1,13.2,16.65
11-05-1996,19.5,3.7,11.6
12-05-1996,21.4,2.8,12.1
13-05-1996,21.9,6.8,14.35
14-05-1996,24.6,11,17.8
15-05-1996,21.6,14.7,18.15
16-05-1996,22.2,13.8,18
17-05-1996,20.2,13,16.6
18-05-1996,19.5,5.2,12.35
19-05-1996,21.3,4.4,12.85
20-05-1996,23,6.2,14.6
21-05-1996,23,5.6,14.3
22-05-1996,24,6.8,15.4
23-05-1996,24.4,7.1,15.75
24-05-1996,24.2,12.3,18.25
25-05-1996,24.8,11.4,18.1
26-05-1996,25.2,12.6,18.9
27-05-1996,23.8,5,14.4
28-05-1996,25.1,7.5,16.3
29-05-1996,27,8.5,17.75
30-05-1996,28,7.9,17.95
31-05-1996,20.1,15.3,17.7
01-06-1996,18.9,13.5,16.2
02-06-1996,21.2,10.3,15.75
03-06-1996,19.6,11.3,15.45
04-06-1996,20.4,8.2,14.3
05-06-1996,20.1,5.8,12.95
06-06-1996,20.7,4.9,12.8
07-06-1996,20.8,8.7,14.75
08-06-1996,21.8,10.3,16.05
09-06-1996,22.1,12.3,17.2
10-06-1996,22.9,12.7,17.8
11-06-1996,22,9.3,15.65
12-06-1996,20.5,8.7,14.6
13-06-1996,20.8,6.5,13.65
14-06-1996,22.9,10,16.45
15-06-1996,21,9.1,15.05
16-06-1996,18.8,10.4,14.6
17-06-1996,20.7,11,15.85
18-06-1996,20.4,12.8,16.6
19-06-1996,18.8,13,15.9
20-06-1996,19,12.4,15.7
21-06-1996,14.5,11.4,12.95
22-06-1996,17,5.6,11.3
23-06-1996,16.5,8.3,12.4
24-06-1996,15.6,7.3,11.45
25-06-1996,19.9,3.7,11.8
26-06-1996,17.8,6.7,12.25
27-06-1996,18.8,11.4,15.1
28-06-1996,20.4,12.8,16.6
29-06-1996,21.7,11.4,16.55
30-06-1996,17.8,12.7,15.25
01-07-1996,19.6,8,13.8
02-07-1996,20.2,11.2,15.7
03-07-1996,16.7,11.8,14.25
04-07-1996,18.4,11.3,14.85
05-07-1996,18.9,9.6,14.25
06-07-1996,20.8,6.9,13.85
07-07-1996,20,9.1,14.55
08-07-1996,19.1,12,15.55
09-07-1996,17.7,9.2,13.45
10-07-1996,16.6,6.7,11.65
11-07-1996,17,4.7,10.85
12-07-1996,17.8,7.9,12.85
13-07-1996,17.8,8.6,13.2
14-07-1996,16.5,10.3,13.4
15-07-1996,18.6,12,15.3
16-07-1996,19.9,12.9,16.4
17-07-1996,18,13.1,15.55
18-07-1996,18,12.1,15.05
19-07-1996,17.6,11.5,14.55
20-07-1996,18.7,8.6,13.65
21-07-1996,19.3,11.8,15.55
22-07-1996,18.5,12,15.25
23-07-1996,18,8.4,13.2
24-07-1996,16.1,10.4,13.25
25-07-1996,18.9,6.5,12.7
26-07-1996,21.4,8.6,15
27-07-1996,20.8,11.1,15.95
28-07-1996,19.2,11.1,15.15
29-07-1996,21.5,12,16.75
30-07-1996,18,13.6,15.8
31-07-1996,16.7,10,13.35
01-08-1996,18.4,11.1,14.75
02-08-1996,17.7,12.3,15
03-08-1996,18.2,11.9,15.05
04-08-1996,18.4,6.8,12.6
05-08-1996,15.5,9.2,12.35
06-08-1996,15.8,1.9,8.85
07-08-1996,19.5,6.1,12.8
08-08-1996,20.7,4.9,12.8
09-08-1996,21.9,4.3,13.1
10-08-1996,22.2,7.1,14.65
11-08-1996,16.9,8.9,12.9
12-08-1996,19.4,7.4,13.4
13-08-1996,14.6,9.1,11.85
14-08-1996,16.1,2.2,9.15
15-08-1996,17.1,5.1,11.1
16-08-1996,18,5.9,11.95
17-08-1996,16.8,8.2,12.5
18-08-1996,17.9,7.2,12.55
19-08-1996,19.5,6.8,13.15
20-08-1996,18.4,12.8,15.6
21-08-1996,16.8,9.1,12.95
22-08-1996,18.4,6.1,12.25
23-08-1996,19.1,9.1,14.1
24-08-1996,17.5,12.3,14.9
25-08-1996,18.2,3.5,10.85
26-08-1996,19.1,4.7,11.9
27-08-1996,20.9,9.1,15
28-08-1996,20.9,12.5,16.7
29-08-1996,24,11.3,17.65
30-08-1996,22.5,11.3,16.9
31-08-1996,19.7,12.1,15.9
01-09-1996,19.9,6,12.95
02-09-1996,22.7,6.5,14.6
03-09-1996,19,9.2,14.1
04-09-1996,20,6.4,13.2
05-09-1996,25.1,7,16.05
06-09-1996,19.3,13.4,16.35
07-09-1996,19,10.8,14.9
08-09-1996,21.3,10.4,15.85
09-09-1996,22.1,11.8,16.95
10-09-1996,18.4,14.5,16.45
11-09-1996,18.3,6.8,12.55
12-09-1996,19.3,10.2,14.75
13-09-1996,24.5,7.1,15.8
14-09-1996,22.2,13.5,17.85
15-09-1996,20.7,15.5,18.1
16-09-1996,20.9,13.4,17.15
17-09-1996,22.4,15.2,18.8
18-09-1996,19.9,14.4,17.15
19-09-1996,19.4,8.9,14.15
20-09-1996,21.8,5.7,13.75
21-09-1996,23.9,6.3,15.1
22-09-1996,17.4,10.4,13.9
23-09-1996,19.3,10.8,15.05
24-09-1996,19.9,10.6,15.25
25-09-1996,20.5,6.5,13.5
26-09-1996,17.8,9.7,13.75
27-09-1996,19.9,12.1,16
28-09-1996,19.3,8.9,14.1
29-09-1996,18,6.3,12.15
30-09-1996,18,3.7,10.85
01-10-1996,18.9,7.8,13.35
02-10-1996,21,8.1,14.55
03-10-1996,21.4,6.4,13.9
04-10-1996,21,11.4,16.2
05-10-1996,21,10,15.5
06-10-1996,25.4,6.6,16
07-10-1996,31.3,11.1,21.2
08-10-1996,25.7,9.9,17.8
09-10-1996,20.8,13,16.9
10-10-1996,17.9,11.6,14.75
11-10-1996,20.3,3.4,11.85
12-10-1996,24.8,5.4,15.1
13-10-1996,25.3,6.2,15.75
14-10-1996,25.3,9.6,17.45
15-10-1996,20.4,10.4,15.4
16-10-1996,20.2,6.6,13.4
17-10-1996,23.1,6.3,14.7
18-10-1996,22.1,7.9,15
19-10-1996,27.3,11.1,19.2
20-10-1996,36.6,16.3,26.45
21-10-1996,24.3,17.4,20.85
22-10-1996,24.3,14.9,19.6
23-10-1996,20.7,14,17.35
24-10-1996,21.6,7.5,14.55
25-10-1996,23,8.4,15.7
26-10-1996,26.4,11.4,18.9
27-10-1996,28.4,12,20.2
28-10-1996,30.9,15,22.95
29-10-1996,30.5,13.8,22.15
30-10-1996,27.6,19.1,23.35
31-10-1996,22.8,15.5,19.15
01-11-1996,22.7,9.4,16.05
02-11-1996,24.2,11.5,17.85
03-11-1996,26.9,12.5,19.7
04-11-1996,29.3,13.5,21.4
05-11-1996,23.1,15.8,19.45
06-11-1996,19.1,13.9,16.5
07-11-1996,23.2,11.5,17.35
08-11-1996,24.9,12.9,18.9
09-11-1996,30.7,11.9,21.3
10-11-1996,33.7,15.7,24.7
11-11-1996,36.5,15.2,25.85
12-11-1996,27,17.5,22.25
13-11-1996,21.3,14.2,17.75
14-11-1996,22.5,9.6,16.05
15-11-1996,19.9,14.2,17.05
16-11-1996,20.9,12.9,16.9
17-11-1996,22.9,7.9,15.4
18-11-1996,28.3,10.6,19.45
19-11-1996,30.2,13.2,21.7
20-11-1996,31.6,16.8,24.2
21-11-1996,33.5,14.7,24.1
22-11-1996,30.1,18.4,24.25
23-11-1996,25.1,18,21.55
24-11-1996,23.6,12.7,18.15
25-11-1996,25.2,9,17.1
26-11-1996,23.6,11.4,17.5
27-11-1996,24.8,11.2,18
28-11-1996,27.3,13,20.15
29-11-1996,32.7,14.5,23.6
30-11-1996,23.4,16.2,19.8
01-12-1996,22.7,16.1,19.4
02-12-1996,23.3,13.9,18.6
03-12-1996,22.8,9.4,16.1
04-12-1996,23.4,9.5,16.45
05-12-1996,22.6,10.1,16.35
06-12-1996,23.7,7.5,15.6
07-12-1996,29,10.5,19.75
08-12-1996,30,15.3,22.65
09-12-1996,27.6,13.8,20.7
10-12-1996,26.8,15.5,21.15
11-12-1996,23.9,15.5,19.7
12-12-1996,22.8,10.9,16.85
13-12-1996,23.4,13.9,18.65
14-12-1996,27.7,11.4,19.55
15-12-1996,31.2,14.3,22.75
16-12-1996,30.3,15.7,23
17-12-1996,32.8,15.9,24.35
18-12-1996,34.5,16.8,25.65
